company,requested_region,normalized_region,region_source,office_label,office_url,review_url,status,failure_reason,discovery_mode,resolved_at
Lenovo,"Taipei, TPQ",taipei tpq,office-location,"Taipei, TPQ","https://www.glassdoor.com/Location/All-ASUS-Taipei-Office-Locations-EI_IE40093.4,8_IL.9,15_IC3271041.htm","https://www.glassdoor.com/Reviews/Lenovo-Taipei-Reviews-EI_IE8034.0,6_IL.7,13_IC3271041.htm",resolved,,pool-location-id,2026-06-28T12:28:34.113350+00:00
Lenovo,"Tokyo, 40",tokyo 40,office-location,"Tokyo, 40","https://www.glassdoor.com/Location/All-ASUS-Tokyo-Office-Locations-EI_IE40093.4,8_IL.9,14_IC2851580.htm","https://www.glassdoor.com/Reviews/Lenovo-Tokyo-Reviews-EI_IE8034.0,6_IL.7,12_IC2851580.htm",resolved,,pool-location-id,2026-06-28T12:28:40.351045+00:00
Lenovo,"San Isidro, HUC",san isidro huc,office-location,"San Isidro, HUC","https://www.glassdoor.com/Location/All-ASUS-San-Isidro-Office-Locations-EI_IE40093.4,8_IL.9,19_IC4694011.htm","https://www.glassdoor.com/Reviews/Lenovo-San-Isidro-Reviews-EI_IE8034.0,6_IL.7,17_IC4694011.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:28:47.453628+00:00
Lenovo,"Santiago, RM",santiago rm,office-location,"Santiago, RM","https://www.glassdoor.com/Location/All-ASUS-Santiago-Office-Locations-EI_IE40093.4,8_IL.9,17_IC2434030.htm","https://www.glassdoor.com/Reviews/Lenovo-Santiago-Reviews-EI_IE8034.0,6_IL.7,15_IC2434030.htm",resolved,,pool-location-id,2026-06-28T12:28:58.908568+00:00
Lenovo,"São Paulo, SP",s o paulo sp,office-location,"São Paulo, SP","https://www.glassdoor.com/Location/All-Lenovo-São-Paulo-Office-Locations-EI_IE8034.4,10_IL.11,20_IC2479061.htm","https://www.glassdoor.com/Reviews/Lenovo-São-Paulo-Reviews-EI_IE8034.0,6_IL.7,16_IC2479061.htm",resolved,,office-navigation,2026-06-28T15:38:16.595177+08:00
Lenovo,"Sydney, NSW",sydney nsw,office-location,"Sydney, NSW","https://www.glassdoor.com/Location/All-Lenovo-Sydney-Office-Locations-EI_IE8034.4,10_IL.11,17_IC2235932.htm","https://www.glassdoor.com/Reviews/Lenovo-Sydney-Reviews-EI_IE8034.0,6_IL.7,13_IC2235932.htm",resolved,,office-navigation,2026-06-28T15:38:20.005072+08:00
Lenovo,"Austin, TX",austin tx,office-location,"Austin, TX","https://www.glassdoor.com/Location/All-NVIDIA-Austin-Office-Locations-EI_IE7633.4,10_IL.11,17_IC1139761.htm","https://www.glassdoor.com/Reviews/Lenovo-Austin-Reviews-EI_IE8034.0,6_IL.7,13_IC1139761.htm",resolved,,pool-location-id,2026-06-28T12:29:06.525264+00:00
Lenovo,"Beaverton, OR",beaverton or,office-location,"Beaverton, OR","https://www.glassdoor.com/Location/All-NVIDIA-Beaverton-Office-Locations-EI_IE7633.4,10_IL.11,20_IC1151576.htm","https://www.glassdoor.com/Reviews/Lenovo-Beaverton-Reviews-EI_IE8034.0,6_IL.7,16_IC1151576.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:29:13.590148+00:00
Lenovo,"Bellevue, WA",bellevue wa,office-location,"Bellevue, WA","https://www.glassdoor.com/Location/All-NVIDIA-Bellevue-Office-Locations-EI_IE7633.4,10_IL.11,19_IC1150442.htm","https://www.glassdoor.com/Reviews/Lenovo-Bellevue-Reviews-EI_IE8034.0,6_IL.7,15_IC1150442.htm",resolved,,pool-location-id,2026-06-28T12:29:19.805334+00:00
Lenovo,"Durham, NC",durham nc,office-location,"Durham, NC","https://www.glassdoor.com/Location/All-NVIDIA-Durham-Office-Locations-EI_IE7633.4,10_IL.11,17_IC1138697.htm","https://www.glassdoor.com/Reviews/Lenovo-Durham-Reviews-EI_IE8034.0,6_IL.7,13_IC1138697.htm",resolved,,pool-location-id,2026-06-28T12:29:26.191065+00:00
Lenovo,"Hillsboro, OR",hillsboro or,office-location,"Hillsboro, OR","https://www.glassdoor.com/Location/All-NVIDIA-Hillsboro-Office-Locations-EI_IE7633.4,10_IL.11,20_IC1151603.htm","https://www.glassdoor.com/Reviews/Lenovo-Hillsboro-Reviews-EI_IE8034.0,6_IL.7,16_IC1151603.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:29:33.322412+00:00
Lenovo,"Redmond, WA",redmond wa,office-location,"Redmond, WA","https://www.glassdoor.com/Location/All-NVIDIA-Redmond-Office-Locations-EI_IE7633.4,10_IL.11,18_IC1150499.htm","https://www.glassdoor.com/Reviews/Lenovo-Redmond-Reviews-EI_IE8034.0,6_IL.7,14_IC1150499.htm",resolved,,pool-location-id,2026-06-28T12:29:39.728439+00:00
Lenovo,"Saint Louis, MO",saint louis mo,office-location,"Saint Louis, MO","https://www.glassdoor.com/Location/All-NVIDIA-Saint-Louis-Office-Locations-EI_IE7633.4,10_IL.11,22_IC1131270.htm","https://www.glassdoor.com/Reviews/Lenovo-Saint-Louis-Reviews-EI_IE8034.0,6_IL.7,18_IC1131270.htm",resolved,,pool-location-id,2026-06-28T12:29:46.313785+00:00
Lenovo,"San Francisco, CA",san francisco ca,office-location,"San Francisco, CA","https://www.glassdoor.com/Location/All-Lenovo-San-Francisco-Office-Locations-EI_IE8034.4,10_IL.11,24_IC1147401.htm","https://www.glassdoor.com/Reviews/Lenovo-San-Francisco-Reviews-EI_IE8034.0,6_IL.7,20_IC1147401.htm",resolved,,office-navigation,2026-06-28T15:38:24.47296+08:00
Lenovo,"San Jose, CA",san jose,office-location,"San Jose, CA","https://www.glassdoor.com/Location/All-Lenovo-San-Jose-Office-Locations-EI_IE8034.4,10_IL.11,19_IC1147436.htm","https://www.glassdoor.com/Reviews/Lenovo-San-Jose-Reviews-EI_IE8034.0,6_IL.7,15_IC1147436.htm",resolved,,office-navigation,2026-06-28T15:38:28.647827+08:00
Lenovo,"Santa Clara, CA",santa clara ca,office-location,"Santa Clara, CA","https://www.glassdoor.com/Location/All-NVIDIA-Santa-Clara-Office-Locations-EI_IE7633.4,10_IL.11,22_IC1147439.htm","https://www.glassdoor.com/Reviews/Lenovo-Santa-Clara-Reviews-EI_IE8034.0,6_IL.7,18_IC1147439.htm",resolved,,pool-location-id,2026-06-28T12:29:53.183073+00:00
Lenovo,"Toronto, ON",toronto on,office-location,"Toronto, ON","https://www.glassdoor.com/Location/All-NVIDIA-Toronto-Office-Locations-EI_IE7633.4,10_IL.11,18_IC2281069.htm","https://www.glassdoor.com/Reviews/Lenovo-Toronto-Reviews-EI_IE8034.0,6_IL.7,14_IC2281069.htm",resolved,,pool-location-id,2026-06-28T12:30:00.012578+00:00
Lenovo,"Westford, MA",westford ma,office-location,"Westford, MA","https://www.glassdoor.com/Location/All-NVIDIA-Westford-Office-Locations-EI_IE7633.4,10_IL.11,19_IC1154720.htm","https://www.glassdoor.com/Reviews/Lenovo-Westford-Reviews-EI_IE8034.0,6_IL.7,15_IC1154720.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:30:11.137909+00:00
Lenovo,"Moscow, 48",moscow 48,office-location,"Moscow, 48","https://www.glassdoor.com/Location/All-NVIDIA-Moscow-Office-Locations-EI_IE7633.4,10_IL.11,17_IC3348306.htm","https://www.glassdoor.com/Reviews/Lenovo-Moscow-Reviews-EI_IE8034.0,6_IL.7,13_IC3348306.htm",resolved,,pool-location-id,2026-06-28T12:30:17.947603+00:00
Lenovo,"Munich, BY",munich by,office-location,"Munich, BY","https://www.glassdoor.com/Location/All-NVIDIA-Munich-Office-Locations-EI_IE7633.4,10_IL.11,17_IC4990924.htm","https://www.glassdoor.com/Reviews/Lenovo-Munich-Reviews-EI_IE8034.0,6_IL.7,13_IC4990924.htm",resolved,,pool-location-id,2026-06-28T12:30:24.355307+00:00
Lenovo,"Reading, ENG",reading eng,office-location,"Reading, ENG","https://www.glassdoor.com/Location/All-NVIDIA-Reading-Office-Locations-EI_IE7633.4,10_IL.11,18_IC2675152.htm","https://www.glassdoor.com/Reviews/Lenovo-Reading-Reviews-EI_IE8034.0,6_IL.7,14_IC2675152.htm",resolved,,pool-location-id,2026-06-28T12:30:31.639631+00:00
Lenovo,"Zürich, ZH",z rich zh,office-location,"Zürich, ZH","https://www.glassdoor.com/Location/All-NVIDIA-Zürich-Office-Locations-EI_IE7633.4,10_IL.11,17_IC3297851.htm","https://www.glassdoor.com/Reviews/Lenovo-Z%C3%BCrich-Reviews-EI_IE8034.0,6_IL.7,13_IC3297851.htm",resolved,,pool-location-id,2026-06-28T12:30:38.519015+00:00
Lenovo,"Bengaluru, KA",bengaluru ka,office-location,"Bengaluru, KA","https://www.glassdoor.com/Location/All-Lenovo-Bengaluru-Office-Locations-EI_IE8034.4,10_IL.11,20_IC2940587.htm","https://www.glassdoor.com/Reviews/Lenovo-Bengaluru-Reviews-EI_IE8034.0,6_IL.7,16_IC2940587.htm",resolved,,office-navigation,2026-06-28T15:38:32.481097+08:00
Lenovo,"Hsinchu, TXG",hsinchu txg,office-location,"Hsinchu, TXG","https://www.glassdoor.com/Location/All-NVIDIA-Hsinchu-Office-Locations-EI_IE7633.4,10_IL.11,18_IC4915323.htm","https://www.glassdoor.com/Reviews/Lenovo-Hsinchu-Reviews-EI_IE8034.0,6_IL.7,14_IC4915323.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:30:45.531222+00:00
Lenovo,"Pudong, 23",pudong 23,office-location,"Pudong, 23","https://www.glassdoor.com/Location/All-NVIDIA-Pudong-Office-Locations-EI_IE7633.4,10_IL.11,17_IC2415109.htm","https://www.glassdoor.com/Reviews/Lenovo-Pudong-Reviews-EI_IE8034.0,6_IL.7,13_IC2415109.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:30:51.920512+00:00
Lenovo,"Pune, MH",pune mh,office-location,"Pune, MH","https://www.glassdoor.com/Location/All-NVIDIA-Pune-Office-Locations-EI_IE7633.4,10_IL.11,15_IC2856202.htm","https://www.glassdoor.com/Reviews/Lenovo-Pune-Reviews-EI_IE8034.0,6_IL.7,11_IC2856202.htm",resolved,,pool-location-id,2026-06-28T12:30:58.931527+00:00
Lenovo,"Shanghai, 23",shanghai 23,office-location,"Shanghai, 23","https://www.glassdoor.com/Location/All-Lenovo-Shanghai-Office-Locations-EI_IE8034.4,10_IL.11,19_IC2416009.htm","https://www.glassdoor.com/Reviews/Lenovo-Shanghai-Reviews-EI_IE8034.0,6_IL.7,15_IC2416009.htm",resolved,,office-navigation,2026-06-28T15:38:36.451946+08:00
Lenovo,"San Jose, MP",san jose mp,office-location,"San Jose, CA","https://www.glassdoor.com/Location/All-Lenovo-San-Jose-Office-Locations-EI_IE8034.4,10_IL.11,19_IC1147436.htm","https://www.glassdoor.com/Reviews/Lenovo-San-Jose-Reviews-EI_IE8034.0,6_IL.7,15_IC1147436.htm",resolved,,office-navigation,2026-06-28T15:38:39.892162+08:00
Lenovo,"Frankfurt am Main, HE",frankfurt am main he,office-location,"Frankfurt am Main, HE","https://www.glassdoor.com/Location/All-Micro-Star-International-Frankfurt-am-Main-Office-Locations-EI_IE41141.4,28_IL.29,46_IC2632180.htm","https://www.glassdoor.com/Reviews/Lenovo-Frankfurt-am-Main-Reviews-EI_IE8034.0,6_IL.7,24_IC2632180.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:31:06.127131+00:00
Lenovo,"Boise, ID",boise id,office-location,"Boise, ID","https://www.glassdoor.com/Location/All-HP-Inc-Boise-Office-Locations-EI_IE1093161.4,10_IL.11,16_IC1127927.htm","https://www.glassdoor.com/Reviews/Lenovo-Boise-Reviews-EI_IE8034.0,6_IL.7,12_IC1127927.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:31:13.111814+00:00
Lenovo,"Corvallis, OR",corvallis or,office-location,"Corvallis, OR","https://www.glassdoor.com/Location/All-HP-Inc-Corvallis-Office-Locations-EI_IE1093161.4,10_IL.11,20_IC1151455.htm","https://www.glassdoor.com/Reviews/Lenovo-Corvallis-Reviews-EI_IE8034.0,6_IL.7,16_IC1151455.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:31:24.723166+00:00
Lenovo,"Fort Collins, CO",fort collins co,office-location,"Fort Collins, CO","https://www.glassdoor.com/Location/All-HP-Inc-Fort-Collins-Office-Locations-EI_IE1093161.4,10_IL.11,23_IC1148233.htm","https://www.glassdoor.com/Reviews/Lenovo-Fort-Collins-Reviews-EI_IE8034.0,6_IL.7,19_IC1148233.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:31:32.077656+00:00
Lenovo,"Guadalajara, JAL",guadalajara jal,office-location,"Guadalajara, JAL","https://www.glassdoor.com/Location/All-HP-Inc-Guadalajara-Office-Locations-EI_IE1093161.4,10_IL.11,22_IC3486357.htm","https://www.glassdoor.com/Reviews/Lenovo-Guadalajara-Reviews-EI_IE8034.0,6_IL.7,18_IC3486357.htm",resolved,,pool-location-id,2026-06-28T12:31:38.374158+00:00
Lenovo,"Houston, TX",houston tx,office-location,"Houston, TX","https://www.glassdoor.com/Location/All-HP-Inc-Houston-Office-Locations-EI_IE1093161.4,10_IL.11,18_IC1140171.htm","https://www.glassdoor.com/Reviews/Lenovo-Houston-Reviews-EI_IE8034.0,6_IL.7,14_IC1140171.htm",resolved,,pool-location-id,2026-06-28T12:31:45.015950+00:00
Lenovo,"Palo Alto, CA",palo alto ca,office-location,"Palo Alto, CA","https://www.glassdoor.com/Location/All-HP-Inc-Palo-Alto-Office-Locations-EI_IE1093161.4,10_IL.11,20_IC1147434.htm","https://www.glassdoor.com/Reviews/Lenovo-Palo-Alto-Reviews-EI_IE8034.0,6_IL.7,16_IC1147434.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:31:52.095535+00:00
Lenovo,"Portland, OR",portland or,office-location,"Portland, OR","https://www.glassdoor.com/Location/All-HP-Inc-Portland-Office-Locations-EI_IE1093161.4,10_IL.11,19_IC1151614.htm","https://www.glassdoor.com/Reviews/Lenovo-Portland-Reviews-EI_IE8034.0,6_IL.7,15_IC1151614.htm",resolved,,pool-location-id,2026-06-28T12:31:58.506810+00:00
Lenovo,"San Diego, CA",san diego ca,office-location,"San Diego, CA","https://www.glassdoor.com/Location/All-HP-Inc-San-Diego-Office-Locations-EI_IE1093161.4,10_IL.11,20_IC1147311.htm","https://www.glassdoor.com/Reviews/Lenovo-San-Diego-Reviews-EI_IE8034.0,6_IL.7,16_IC1147311.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:32:05.505182+00:00
Lenovo,"Spring, TX",spring tx,office-location,"Spring, TX","https://www.glassdoor.com/Location/All-HP-Inc-Spring-Office-Locations-EI_IE1093161.4,10_IL.11,17_IC1140222.htm","https://www.glassdoor.com/Reviews/Lenovo-Spring-Reviews-EI_IE8034.0,6_IL.7,13_IC1140222.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:32:11.977666+00:00
Lenovo,"Sunnyvale, CA",sunnyvale ca,office-location,"Sunnyvale, CA","https://www.glassdoor.com/Location/All-HP-Inc-Sunnyvale-Office-Locations-EI_IE1093161.4,10_IL.11,20_IC1147442.htm","https://www.glassdoor.com/Reviews/Lenovo-Sunnyvale-Reviews-EI_IE8034.0,6_IL.7,16_IC1147442.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:32:18.410255+00:00
Lenovo,"Tlaquepaque, JAL",tlaquepaque jal,office-location,"Tlaquepaque, JAL","https://www.glassdoor.com/Location/All-HP-Inc-Tlaquepaque-Office-Locations-EI_IE1093161.4,10_IL.11,22_IC3486348.htm","https://www.glassdoor.com/Reviews/Lenovo-Tlaquepaque-Reviews-EI_IE8034.0,6_IL.7,18_IC3486348.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:32:25.259894+00:00
Lenovo,"Vancouver, WA",vancouver wa,office-location,"Vancouver, WA","https://www.glassdoor.com/Location/All-HP-Inc-Vancouver-Office-Locations-EI_IE1093161.4,10_IL.11,20_IC1150413.htm","https://www.glassdoor.com/Reviews/Lenovo-Vancouver-Reviews-EI_IE8034.0,6_IL.7,16_IC1150413.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:32:36.954436+00:00
Lenovo,"Zapopan, JAL",zapopan jal,office-location,"Zapopan, JAL","https://www.glassdoor.com/Location/All-HP-Inc-Zapopan-Office-Locations-EI_IE1093161.4,10_IL.11,18_IC3487018.htm","https://www.glassdoor.com/Reviews/Lenovo-Zapopan-Reviews-EI_IE8034.0,6_IL.7,14_IC3487018.htm",resolved,,pool-location-id,2026-06-28T12:32:43.294791+00:00
Lenovo,"Boulogne-Billancourt, A8",boulogne billancourt a8,office-location,"Boulogne-Billancourt, A8","https://www.glassdoor.com/Location/All-HP-Inc-Boulogne-Billancourt-Office-Locations-EI_IE1093161.4,10_IL.11,31_IC3040032.htm","https://www.glassdoor.com/Reviews/Lenovo-Boulogne-Billancourt-Reviews-EI_IE8034.0,6_IL.7,27_IC3040032.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:32:50.557729+00:00
Lenovo,"Bucharest, B",bucharest b,office-location,"Bucharest, B","https://www.glassdoor.com/Location/All-HP-Inc-Bucharest-Office-Locations-EI_IE1093161.4,10_IL.11,20_IC3184907.htm","https://www.glassdoor.com/Reviews/Lenovo-Bucharest-Reviews-EI_IE8034.0,6_IL.7,16_IC3184907.htm",resolved,,pool-location-id,2026-06-28T12:32:56.873382+00:00
Lenovo,"Cambridge, ENG",cambridge eng,office-location,"Cambridge, ENG","https://www.glassdoor.com/Location/All-HP-Inc-Cambridge-Office-Locations-EI_IE1093161.4,10_IL.11,20_IC2662516.htm","https://www.glassdoor.com/Reviews/Lenovo-Cambridge-Reviews-EI_IE8034.0,6_IL.7,16_IC2662516.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:33:03.961118+00:00
Lenovo,"Meudon, A8",meudon a8,office-location,"Meudon, A8","https://www.glassdoor.com/Location/All-HP-Inc-Meudon-Office-Locations-EI_IE1093161.4,10_IL.11,17_IC3019026.htm","https://www.glassdoor.com/Reviews/Lenovo-Meudon-Reviews-EI_IE8034.0,6_IL.7,13_IC3019026.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:33:10.488181+00:00
Lenovo,"Paris, A8",paris a8,office-location,"Paris, A8","https://www.glassdoor.com/Location/All-HP-Inc-Paris-Office-Locations-EI_IE1093161.4,10_IL.11,16_IC2881970.htm","https://www.glassdoor.com/Reviews/Lenovo-Paris-Reviews-EI_IE8034.0,6_IL.7,12_IC2881970.htm",resolved,,pool-location-id,2026-06-28T12:33:16.559503+00:00
Lenovo,"Sant Cugat del Vallès, CT",sant cugat del vall s ct,office-location,"Sant Cugat del Vallès, CT","https://www.glassdoor.com/Location/All-HP-Inc-Sant-Cugat-del-Vallès-Office-Locations-EI_IE1093161.4,10_IL.11,32_IC4843928.htm","https://www.glassdoor.com/Reviews/Lenovo-Sant-Cugat-del-Vall%C3%A8s-Reviews-EI_IE8034.0,6_IL.7,28_IC4843928.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:33:23.244579+00:00
Lenovo,"Tuas, W",tuas w,office-location,"Tuas, W","https://www.glassdoor.com/Location/All-HP-Inc-Tuas-Office-Locations-EI_IE1093161.4,10_IL.11,15_IC3235538.htm","https://www.glassdoor.com/Reviews/Lenovo-Tuas-Reviews-EI_IE8034.0,6_IL.7,11_IC3235538.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:33:29.396922+00:00
Lenovo,"Whitefield, KA",whitefield ka,office-location,"Whitefield, KA","https://www.glassdoor.com/Location/All-HP-Inc-Whitefield-Office-Locations-EI_IE1093161.4,10_IL.11,21_IC2941717.htm","https://www.glassdoor.com/Reviews/Lenovo-Whitefield-Reviews-EI_IE8034.0,6_IL.7,17_IC2941717.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:33:36.155749+00:00
Lenovo,"Lake Forest, CA",lake forest ca,office-location,"Lake Forest, CA","https://www.glassdoor.com/Location/All-Wistron-Lake-Forest-Office-Locations-EI_IE15218.4,11_IL.12,23_IC1146811.htm","https://www.glassdoor.com/Reviews/Lenovo-Lake-Forest-Reviews-EI_IE8034.0,6_IL.7,18_IC1146811.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:33:47.410195+00:00
Lenovo,"Rolling Meadows, IL",rolling meadows il,office-location,"Rolling Meadows, IL","https://www.glassdoor.com/Location/All-Wistron-Rolling-Meadows-Office-Locations-EI_IE15218.4,11_IL.12,27_IC1128962.htm","https://www.glassdoor.com/Reviews/Lenovo-Rolling-Meadows-Reviews-EI_IE8034.0,6_IL.7,22_IC1128962.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:33:53.570277+00:00
Lenovo,"Wuhan, 12",wuhan 12,office-location,"Wuhan, 12","https://www.glassdoor.com/Location/All-Wistron-Wuhan-Office-Locations-EI_IE15218.4,11_IL.12,17_IC2478891.htm","https://www.glassdoor.com/Reviews/Lenovo-Wuhan-Reviews-EI_IE8034.0,6_IL.7,12_IC2478891.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:33:59.442656+00:00
Lenovo,"Hoofddorp, NH",hoofddorp nh,office-location,"Hoofddorp, NH","https://www.glassdoor.com/Location/All-Delta-Electronics-Hoofddorp-Office-Locations-EI_IE41146.4,21_IL.22,31_IC3063772.htm","https://www.glassdoor.com/Reviews/Lenovo-Hoofddorp-Reviews-EI_IE8034.0,6_IL.7,16_IC3063772.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:34:06.191991+00:00
Lenovo,"Notting Hill, VIC",notting hill vic,office-location,"Notting Hill, VIC","https://www.glassdoor.com/Location/All-Delta-Electronics-Notting-Hill-Office-Locations-EI_IE41146.4,21_IL.22,34_IC2257042.htm","https://www.glassdoor.com/Reviews/Lenovo-Notting-Hill-Reviews-EI_IE8034.0,6_IL.7,19_IC2257042.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:34:12.436130+00:00
Lenovo,"Jeffersonville, IN",jeffersonville in,office-location,"Jeffersonville, IN","https://www.glassdoor.com/Location/All-Pegatron-Jeffersonville-Office-Locations-EI_IE337948.4,12_IL.13,27_IC1145141.htm","https://www.glassdoor.com/Reviews/Lenovo-Jeffersonville-Reviews-EI_IE8034.0,6_IL.7,21_IC1145141.htm",validation_failed,gap_probe_failed: missing_target_metrics,pool-location-id,2026-06-28T12:34:19.064168+00:00
