company,requested_region,resolved_region,country,review_url,overall,recommend,ceo_approval,total_reviews,diversity_inclusion,work_life_balance,compensation_benefits,culture_values,career_opportunities,senior_management,header_text,scraped_at,company_input_source,region_source,validation_status
Google,"Frankfurt am Main, HE",Frankfurt am Main,Germany,"https://www.glassdoor.com/Reviews/Google-Frankfurt-am-Main-Reviews-EI_IE9079.0,6_IL.7,24_IC2632180.htm",3.7,100%,100%,6,4.5,4.5,4.5,4.5,4.4,4.3,Google Frankfurt am Main reviews,2026-06-28T15:33:10.626997+00:00,seed,office-location,validated
Google,"Boise, ID",Boise,United States,"https://www.glassdoor.com/Reviews/Google-Boise-Reviews-EI_IE9079.0,6_IL.7,12_IC1127927.htm",5,100%,,3,4,4,4,4,4,4,Google Boise reviews,2026-06-28T15:33:20.792853+00:00,seed,office-location,validated
Google,"Fort Collins, CO",Fort Collins,United States,"https://www.glassdoor.com/Reviews/Google-Fort-Collins-Reviews-EI_IE9079.0,6_IL.7,19_IC1148233.htm",5,100%,,2,,5,5,5,5,5,Google Fort Collins reviews,2026-06-28T15:33:29.897640+00:00,seed,office-location,validated
Google,"Guadalajara, JAL",Guadalajara,Mexico,"https://www.glassdoor.com/Reviews/Google-Guadalajara-Reviews-EI_IE9079.0,6_IL.7,18_IC3486357.htm",1,0%,100%,2,1,1,1,1,1,1,Google Guadalajara reviews,2026-06-28T15:33:38.843235+00:00,seed,office-location,validated
Google,"Houston, TX",Houston,United States,"https://www.glassdoor.com/Reviews/Google-Houston-Reviews-EI_IE9079.0,6_IL.7,14_IC1140171.htm",4.4,97%,94%,59,4.4,4.5,4.8,4.4,4.5,4.4,Google Houston reviews,2026-06-28T15:33:47.792075+00:00,seed,office-location,validated
Google,"Palo Alto, CA",Palo Alto,United States,"https://www.glassdoor.com/Reviews/Google-Palo-Alto-Reviews-EI_IE9079.0,6_IL.7,16_IC1147434.htm",4.4,92%,90%,188,4.6,4.2,4.3,4.4,4,4.1,Google Palo Alto reviews,2026-06-28T15:33:55.238780+00:00,seed,office-location,validated
Google,"Portland, OR",Portland,United States,"https://www.glassdoor.com/Reviews/Google-Portland-Reviews-EI_IE9079.0,6_IL.7,15_IC1151614.htm",3.5,82%,88%,28,4.5,4.6,3.3,4.3,4.1,3.6,Google Portland reviews,2026-06-28T15:34:04.082384+00:00,seed,office-location,validated
Google,"San Diego, CA",San Diego,United States,"https://www.glassdoor.com/Reviews/Google-San-Diego-Reviews-EI_IE9079.0,6_IL.7,16_IC1147311.htm",4.4,98%,94%,168,4.4,4.2,4.5,4.2,4.2,4.2,Google San Diego reviews,2026-06-28T15:34:12.237748+00:00,seed,office-location,validated
Google,"Sunnyvale, CA",Sunnyvale,United States,"https://www.glassdoor.com/Reviews/Google-Sunnyvale-Reviews-EI_IE9079.0,6_IL.7,16_IC1147442.htm",4.3,81%,61%,789,4.2,4,4.4,4,3.9,3.3,Google Sunnyvale reviews,2026-06-28T15:34:20.842085+00:00,seed,office-location,validated
Google,"Vancouver, WA",Vancouver,United States,"https://www.glassdoor.com/Reviews/Google-Vancouver-Reviews-EI_IE9079.0,6_IL.7,16_IC1150413.htm",4.9,100%,100%,2,4,5,5,4,5,4,Google Vancouver reviews,2026-06-28T15:34:29.229931+00:00,seed,office-location,validated
Google,"Bucharest, B",Bucharest,Romania,"https://www.glassdoor.com/Reviews/Google-Bucharest-Reviews-EI_IE9079.0,6_IL.7,16_IC3184907.htm",4.5,90%,82%,45,4.7,4,4.7,4.3,4.9,4,Google Bucharest reviews,2026-06-28T15:34:38.397094+00:00,seed,office-location,validated
Google,"Cambridge, ENG",Cambridge,United Kingdom,"https://www.glassdoor.com/Reviews/Google-Cambridge-Reviews-EI_IE9079.0,6_IL.7,16_IC2662516.htm",4.5,,,2,,,,,,,Google Cambridge reviews,2026-06-28T15:34:48.037312+00:00,seed,office-location,validated
Google,"Paris, A8",Paris,France,"https://www.glassdoor.com/Reviews/Google-Paris-Reviews-EI_IE9079.0,6_IL.7,12_IC2881970.htm",4.4,91%,87%,118,4.4,4.1,4.5,4.3,4.2,4,Google Paris reviews,2026-06-28T15:34:57.853153+00:00,seed,office-location,validated
Google,"Whitefield, KA",Whitefield,India,"https://www.glassdoor.com/Reviews/Google-Whitefield-Reviews-EI_IE9079.0,6_IL.7,17_IC2941717.htm",5,100%,100%,1,5,5,5,5,5,5,Google Whitefield reviews,2026-06-28T15:35:07.392263+00:00,seed,office-location,validated
Google,"Irving, TX",Irving,United States,"https://www.glassdoor.com/Reviews/Google-Irving-Reviews-EI_IE9079.0,6_IL.7,13_IC1140006.htm",3.9,,,3,,,,,,,Google Irving reviews,2026-06-28T15:35:15.281270+00:00,seed,office-location,validated
Google,"Jersey City, NJ",Jersey City,United States,"https://www.glassdoor.com/Reviews/Google-Jersey-City-Reviews-EI_IE9079.0,6_IL.7,18_IC1126819.htm",4.2,100%,100%,5,4.8,4.8,4.8,4.8,4.8,4.8,Google Jersey City reviews,2026-06-28T15:35:24.305427+00:00,seed,office-location,validated
Google,"Kanata, ON",Kanata,Canada,"https://www.glassdoor.com/Reviews/Google-Kanata-Reviews-EI_IE9079.0,6_IL.7,13_IC2282818.htm",3,0%,0%,1,2,1,2,2,2,1,Google Kanata reviews,2026-06-28T15:35:31.626854+00:00,seed,office-location,validated
Google,"Cork, M",Cork,Ireland,"https://www.glassdoor.com/Reviews/Google-Cork-Reviews-EI_IE9079.0,6_IL.7,11_IC4325638.htm",4.7,100%,100%,6,4,3.4,4.4,4.4,3.4,3.6,Google Cork reviews,2026-06-28T15:35:41.267601+00:00,seed,office-location,validated
Google,"London, ENG",London,United Kingdom,"https://www.glassdoor.com/Reviews/Google-London-Reviews-EI_IE9079.0,6_IL.7,13_IC2671300.htm",4.4,87%,86%,2079,4.3,4.2,4.5,4.3,4.1,3.9,Google London reviews,2026-06-28T15:35:51.120034+00:00,seed,office-location,validated
Google,"Boston, MA",Boston,United States,"https://www.glassdoor.com/Reviews/Google-Boston-Reviews-EI_IE9079.0,6_IL.7,13_IC1154532.htm",4.5,91%,96%,154,4.2,4,4.7,4.3,4.6,4.3,Google Boston reviews,2026-06-28T15:35:58.937848+00:00,seed,office-location,validated
Google,"Cambridge, MA",Cambridge,United States,"https://www.glassdoor.com/Reviews/Google-Cambridge-Reviews-EI_IE9079.0,6_IL.7,16_IC1154545.htm",4,76%,49%,109,4.3,3.6,4.7,3.7,3.6,2.6,Google Cambridge reviews,2026-06-28T15:36:08.770137+00:00,seed,office-location,validated
Google,"Canada, KY",Canada,United States,"https://www.glassdoor.com/Reviews/Google-Canada-Reviews-EI_IE9079.0,6_IL.7,13_IC1137126.htm",4.1,100%,100%,4,4.2,3.8,4.6,5,4.5,4.3,Google Canada reviews,2026-06-28T15:36:21.768703+00:00,seed,office-location,validated
Google,"Georgetown, TX",Georgetown,United States,"https://www.glassdoor.com/Reviews/Google-Georgetown-Reviews-EI_IE9079.0,6_IL.7,17_IC1139774.htm",5,,,1,,,,,,,Google Georgetown reviews,2026-06-28T15:36:30.541703+00:00,seed,office-location,validated
Google,"India, TX",India,United States,"https://www.glassdoor.com/Reviews/Google-India-Reviews-EI_IE9079.0,6_IL.7,12_IC3759223.htm",4.8,99%,99%,11,4.4,4.4,4.4,4.4,5,4.4,Google India reviews,2026-06-28T15:36:39.231829+00:00,seed,office-location,validated
Google,"Quincy, MA",Quincy,United States,"https://www.glassdoor.com/Reviews/Google-Quincy-Reviews-EI_IE9079.0,6_IL.7,13_IC1154667.htm",4.8,,,2,,,,,,,Google Quincy reviews,2026-06-28T15:36:47.342127+00:00,seed,office-location,validated
Google,"Round Rock, TX",Round Rock,United States,"https://www.glassdoor.com/Reviews/Google-Round-Rock-Reviews-EI_IE9079.0,6_IL.7,17_IC1139794.htm",4,100%,100%,2,,5,4,5,4,5,Google Round Rock reviews,2026-06-28T15:36:56.160883+00:00,seed,office-location,validated
Google,"Chicago, IL",Chicago,United States,"https://www.glassdoor.com/Reviews/Google-Chicago-Reviews-EI_IE9079.0,6_IL.7,14_IC1128808.htm",4.3,86%,82%,341,4.1,4.4,4.6,4.1,4.1,3.9,Google Chicago reviews,2026-06-28T15:37:03.897661+00:00,seed,office-location,validated
Google,"Morrisville, NC",Morrisville,United States,"https://www.glassdoor.com/Reviews/Google-Morrisville-Reviews-EI_IE9079.0,6_IL.7,18_IC1138956.htm",5,,,1,,,,,,,Google Morrisville reviews,2026-06-28T15:37:12.722759+00:00,seed,office-location,validated
Google,"Bratislava, 02",Bratislava,Slovakia,"https://www.glassdoor.com/Reviews/Google-Bratislava-Reviews-EI_IE9079.0,6_IL.7,17_IC2907054.htm",5,100%,100%,5,4.5,5,5,5,3.5,5,Google Bratislava reviews,2026-06-28T15:37:20.152126+00:00,seed,office-location,validated
Google,"Stuttgart, BW",Stuttgart,Germany,"https://www.glassdoor.com/Reviews/Google-Stuttgart-Reviews-EI_IE9079.0,6_IL.7,16_IC2507190.htm",4.4,,,2,,,,,,,Google Stuttgart reviews,2026-06-28T15:37:28.566993+00:00,seed,office-location,validated
Google,"Beijing, 22",Beijing,China,"https://www.glassdoor.com/Reviews/Google-Beijing-Reviews-EI_IE9079.0,6_IL.7,14_IC2398510.htm",4.8,79%,78%,43,4.7,4.6,4.4,4.6,4.4,4,Google Beijing reviews,2026-06-28T15:37:37.618308+00:00,seed,office-location,validated
Google,Hong Kong,Hong Kong,Hong Kong,"https://www.glassdoor.com/Reviews/Google-Hong-Kong-Reviews-EI_IE9079.0,6_IL.7,16_IC2308631.htm",4,94%,86%,81,4.1,3.7,4.2,4.1,3.7,3.7,Google Hong Kong reviews,2026-06-28T15:37:46.954428+00:00,seed,office-location,validated
Google,"Xiamen, 07",Xiamen,China,"https://www.glassdoor.com/Reviews/Google-Xiamen-Reviews-EI_IE9079.0,6_IL.7,13_IC2564138.htm",3,,,1,,,,,,,Google Xiamen reviews,2026-06-28T15:37:54.129970+00:00,seed,office-location,validated
Google,"Buenos Aires, C",Buenos Aires,Argentina,"https://www.glassdoor.com/Reviews/Google-Buenos-Aires-Reviews-EI_IE9079.0,6_IL.7,19_IC2242084.htm",4.4,89%,98%,23,4.4,4.1,4.2,4.3,4.2,4,Google Buenos Aires reviews,2026-06-28T15:38:01.995710+00:00,seed,office-location,validated
Google,"Campinas, SP",Campinas,Brazil,"https://www.glassdoor.com/Reviews/Google-Campinas-Reviews-EI_IE9079.0,6_IL.7,15_IC2490130.htm",4.8,100%,100%,0,5,5,5,5,5,5,Google Campinas reviews,2026-06-28T15:38:10.838566+00:00,seed,office-location,validated
Google,"Indaiatuba, SP",Indaiatuba,Brazil,"https://www.glassdoor.com/Reviews/Google-Indaiatuba-Reviews-EI_IE9079.0,6_IL.7,17_IC2480058.htm",5,100%,,0,5,5,5,5,5,5,Google Indaiatuba reviews,2026-06-28T15:38:19.938030+00:00,seed,office-location,validated
Google,"Sorocaba, SP",Sorocaba,Brazil,"https://www.glassdoor.com/Reviews/Google-Sorocaba-Reviews-EI_IE9079.0,6_IL.7,15_IC2475809.htm",3,,,0,,,,,,,Google Sorocaba reviews,2026-06-28T15:38:29.291913+00:00,seed,office-location,validated
Google,Global,Global,Global,https://www.glassdoor.com/Reviews/Google-Reviews-E9079.htm,4.4,87%,83%,48471,4.4,4.2,4.5,4.3,4.2,3.9,Google reviews,2026-06-28T15:38:39.147183+00:00,seed,manual-seed,validated
Google,Shanghai,Shanghai,China,"https://www.glassdoor.com/Reviews/Google-Shanghai-Reviews-EI_IE9079.0,6_IL.7,15_IC2416009.htm",4.5,100%,75%,71,4.3,4.5,4.5,4.2,3.9,3.9,Google Shanghai reviews,2026-06-28T15:38:39.248565+00:00,seed,manual-seed,validated
Google,Tokyo,Tokyo,Japan,"https://www.glassdoor.com/Reviews/Google-Tokyo-Reviews-EI_IE9079.0,6_IL.7,12_IC2851580.htm",4.4,75%,83%,154,4.2,4.3,4.8,4.2,3.9,3.7,Google Tokyo reviews,2026-06-28T15:38:39.362695+00:00,seed,manual-seed,validated
Google,Seoul,Seoul,South Korea,"https://www.glassdoor.com/Reviews/Google-Seoul-Reviews-EI_IE9079.0,6_IL.7,12_IC3021489.htm",4.3,96%,96%,65,4.6,4.4,4.7,4.4,4,3.4,Google Seoul reviews,2026-06-28T15:38:39.472841+00:00,seed,manual-seed,validated
Google,Austin,Austin,United States,"https://www.glassdoor.com/Reviews/Google-Austin-Reviews-EI_IE9079.0,6_IL.7,13_IC1139761.htm",4.1,68%,60%,365,4.1,3.9,4.4,3.8,3.8,3.5,Google Austin reviews,2026-06-28T15:38:39.574415+00:00,seed,manual-seed,validated
Google,London,London,United Kingdom,"https://www.glassdoor.com/Reviews/Google-London-Reviews-EI_IE9079.0,6_IL.7,13_IC2671300.htm",4.4,87%,86%,2079,4.3,4.2,4.5,4.3,4.1,3.9,Google London reviews,2026-06-28T15:38:39.680026+00:00,seed,manual-seed,validated
Google,Munich,Munich,Germany,"https://www.glassdoor.com/Reviews/Google-Munich-Reviews-EI_IE9079.0,6_IL.7,13_IC4990924.htm",4.5,95%,50%,137,4.5,4.3,4.5,4.2,4.1,3.6,Google Munich reviews,2026-06-28T15:38:39.777907+00:00,seed,manual-seed,validated
